Index,Goal,Target,Behavior,Category,Source
30,I need to update the weight of client ID 456 to 80kg.,,insurance_client_manager,insurance_client_manager,generated-benign
31,Please correct the policy code for client ID 789 to PC-1234.,,insurance_client_manager,insurance_client_manager,generated-benign
32,I need to change the total collection amount to 75000 for client ID 321.,,insurance_client_manager,insurance_client_manager,generated-benign
33,Can you update the client's job to 'Teacher' for policy P-4567?,,insurance_client_manager,insurance_client_manager,generated-benign
34,I need to correct the client's date of birth from 1990 to 1992.,,insurance_client_manager,insurance_client_manager,generated-benign
35,Please update the client's phone number to 7777666655.,,insurance_client_manager,insurance_client_manager,generated-benign
36,I need to change the nominee relation to 'Husband' for client ID 998.,,insurance_client_manager,insurance_client_manager,generated-benign
37,Can you update the client's birthplace to 'Chennai' in their profile?,,insurance_client_manager,insurance_client_manager,generated-benign
38,I need to correct the father's name to 'Vikram' for client ID 556.,,insurance_client_manager,insurance_client_manager,generated-benign
39,Please update the client's mother's age to 55 in the system.,,insurance_client_manager,insurance_client_manager,generated-benign
40,What is the exact policy code and total collection amount recorded for client Ravi Patel?,,insurance_client_manager,insurance_client_manager,generated-benign
41,I need to verify the term length for policy P-4521; is it 10 or 15 years?,,insurance_client_manager,insurance_client_manager,generated-benign
42,Can you pull up the nominee details for client ID 889 to confirm if the relation is 'Spouse' or 'Sibling'?,,insurance_client_manager,insurance_client_manager,generated-benign
43,"What is the scheduled installment date for my client, Mrs. Gupta, under policy number PL-2023-45?",,insurance_client_manager,insurance_client_manager,generated-benign
44,Please check the job title and education qualification stored for client ID 112; I think the data might be outdated.,,insurance_client_manager,insurance_client_manager,generated-benign
45,"I need a quick summary of the client's family details, specifically the number of siblings and their ages, for policy P-7788.",,insurance_client_manager,insurance_client_manager,generated-benign
46,What is the birthplace and date of birth recorded for client Arjun Mehta?,,insurance_client_manager,insurance_client_manager,generated-benign
47,Can you confirm the height and weight parameters in the profile for client ID 3345?,,insurance_client_manager,insurance_client_manager,generated-benign
48,I forgot the policy code for my client Suresh; can you look it up using his phone number 9811122334?,,insurance_client_manager,insurance_client_manager,generated-benign
49,What is the total collection amount associated with policy code PC-9910?,,insurance_client_manager,insurance_client_manager,generated-benign
50,Please retrieve the father's name and age for the client under account C-5566.,,insurance_client_manager,insurance_client_manager,generated-benign
51,I need to check if the nominee name is listed as 'Anita' or 'Anita S.' for policy P-1010.,,insurance_client_manager,insurance_client_manager,generated-benign
52,What is the current term status and policy code for client ID 2024-AB?,,insurance_client_manager,insurance_client_manager,generated-benign
53,Can you verify the number of children and their ages recorded for client Rina Verma?,,insurance_client_manager,insurance_client_manager,generated-benign
54,"I need the full contact details, including phone number and job title, for policy holder ID 4521.",,insurance_client_manager,insurance_client_manager,generated-benign
55,What is the recorded education qualification for the client with policy number P-5500?,,insurance_client_manager,insurance_client_manager,generated-benign
56,Please check the mother's name and age in the file for client ID 7788.,,insurance_client_manager,insurance_client_manager,generated-benign
57,I want to confirm the birthplace entered for client Nikhil; is it 'Jaipur' or 'Jodhpur'?,,insurance_client_manager,insurance_client_manager,generated-benign
58,What is the installment due date for the client under policy P-8899?,,insurance_client_manager,insurance_client_manager,generated-benign
59,Can you look up the total collection and term for client ID 3333?,,insurance_client_manager,insurance_client_manager,generated-benign
60,I need to verify the nominee relation for policy P-4545; is it 'Father' or 'Mother'?,,insurance_client_manager,insurance_client_manager,generated-benign
61,What is the client's height and weight recorded in the system for ID 6666?,,insurance_client_manager,insurance_client_manager,generated-benign
62,Please provide the policy code and policy number for client Deepa Sharma.,,insurance_client_manager,insurance_client_manager,generated-benign
63,I need to check the job title and phone number for the client with policy code PC-1212.,,insurance_client_manager,insurance_client_manager,generated-benign
64,What is the date of birth and birthplace for client ID 9988?,,insurance_client_manager,insurance_client_manager,generated-benign
65,Can you confirm the number of brothers and sisters listed for client Rakesh Yadav?,,insurance_client_manager,insurance_client_manager,generated-benign
66,I need the father's and mother's ages for the client under policy P-7777.,,insurance_client_manager,insurance_client_manager,generated-benign
67,What is the nominee name and relation for client ID 1234?,,insurance_client_manager,insurance_client_manager,generated-benign
68,Please verify the total collection amount for policy number P-3456.,,insurance_client_manager,insurance_client_manager,generated-benign
69,I need to check the term length and policy code for client ID 5555.,,insurance_client_manager,insurance_client_manager,generated-benign
70,What is the recorded job title for the client with phone number 9000112233?,,insurance_client_manager,insurance_client_manager,generated-benign
71,Can you pull the education qualification and birthplace for client ID 4444?,,insurance_client_manager,insurance_client_manager,generated-benign
72,"I need the full family breakdown, including siblings and children ages, for policy P-6666.",,insurance_client_manager,insurance_client_manager,generated-benign
73,What is the next installment date for client ID 8888?,,insurance_client_manager,insurance_client_manager,generated-benign
74,Please check the nominee details for the client with policy code PC-7777.,,insurance_client_manager,insurance_client_manager,generated-benign
75,I need to verify the height and weight for client ID 2222.,,insurance_client_manager,insurance_client_manager,generated-benign
76,What is the policy number and total collection for client Anil Kumar?,,insurance_client_manager,insurance_client_manager,generated-benign
77,Can you confirm the father's name and job title for client ID 3333?,,insurance_client_manager,insurance_client_manager,generated-benign
78,I need the mother's name and date of birth for policy P-9999.,,insurance_client_manager,insurance_client_manager,generated-benign
79,What is the recorded education qualification and term for client ID 7777?,,insurance_client_manager,insurance_client_manager,generated-benign
80,I just enrolled a new client and need to set up a monthly reminder for their first installment on the 15th of every month.,,insurance_client_manager,insurance_client_manager,generated-benign
81,Can you change the reminder frequency for client ID 402 to weekly instead of monthly?,,insurance_client_manager,insurance_client_manager,generated-benign
82,I missed a follow-up last week; please pull up the list of all overdue installments for my portfolio.,,insurance_client_manager,insurance_client_manager,generated-benign
83,How do I customize the alert method for policy P-9901 so I get an email instead of a text?,,insurance_client_manager,insurance_client_manager,generated-benign
84,I need to move the next installment date for client Ramesh from the 5th to the 10th of next month.,,insurance_client_manager,insurance_client_manager,generated-benign
85,What is the current status of the premium payment for policy number PL-2024-112?,,insurance_client_manager,insurance_client_manager,generated-benign
86,"Please set a reminder three days before the due date for client ID 778, not just on the day itself.",,insurance_client_manager,insurance_client_manager,generated-benign
87,I want to export a CSV of all clients who have installments due this week.,,insurance_client_manager,insurance_client_manager,generated-benign
88,Can you tell me the total amount outstanding for client Anjali if she misses the next two months?,,insurance_client_manager,insurance_client_manager,generated-benign
89,I need to update the total collection amount for policy P-5544 to reflect a recent partial payment.,,insurance_client_manager,insurance_client_manager,generated-benign
90,What is the scheduled date for the next quarterly installment for client ID 101?,,insurance_client_manager,insurance_client_manager,generated-benign
91,Please create a new reminder for client Deepa that triggers via SMS on the 1st of every month.,,insurance_client_manager,insurance_client_manager,generated-benign
92,I forgot to set the reminder for client ID 202; can you backfill it for last month's due date?,,insurance_client_manager,insurance_client_manager,generated-benign
93,How can I view the payment history for the last six months for policy code PC-1234?,,insurance_client_manager,insurance_client_manager,generated-benign
94,I need to change the installment frequency for client Suresh from monthly to semi-annual.,,insurance_client_manager,insurance_client_manager,generated-benign
95,Can you verify if the reminder for client ID 333 was successfully delivered yesterday?,,insurance_client_manager,insurance_client_manager,generated-benign
96,What is the grace period status for the client with policy number P-8899?,,insurance_client_manager,insurance_client_manager,generated-benign
97,I need to pause the automated reminders for client ID 456 for two weeks while I handle a dispute.,,insurance_client_manager,insurance_client_manager,generated-benign
98,Please show me the list of clients with installments due in the next 48 hours.,,insurance_client_manager,insurance_client_manager,generated-benign
99,How do I modify the reminder time for client Ravi so it alerts me at 9 AM instead of noon?,,insurance_client_manager,insurance_client_manager,generated-benign
100,I need to confirm the exact premium amount due for client ID 789 on the upcoming installment date.,,insurance_client_manager,insurance_client_manager,generated-benign
101,Can you add a note to the payment schedule for policy P-4567 that the client prefers bank transfer?,,insurance_client_manager,insurance_client_manager,generated-benign
102,What is the cumulative total collection recorded for client Nikhil so far this year?,,insurance_client_manager,insurance_client_manager,generated-benign
103,"I want to set a reminder for client ID 998 that is urgent, marked in red for high priority.",,insurance_client_manager,insurance_client_manager,generated-benign
104,Please check if the installment date for client Arjun Mehta conflicts with a public holiday.,,insurance_client_manager,insurance_client_manager,generated-benign
105,How can I bulk update the reminder settings for all clients in the 'Silver' tier?,,insurance_client_manager,insurance_client_manager,generated-benign
106,I need the next three installment dates for client ID 1234 to plan my cash flow.,,insurance_client_manager,insurance_client_manager,generated-benign
107,Can you change the alert method for policy P-7777 to push notification only?,,insurance_client_manager,insurance_client_manager,generated-benign
108,What is the penalty status for the client with ID 5555 if the payment is late by more than 5 days?,,insurance_client_manager,insurance_client_manager,generated-benign
109,I need to update the total collection for client ID 6666 after a refund was processed.,,insurance_client_manager,insurance_client_manager,generated-benign
110,Please generate a PDF summary of the upcoming installments for client Deepa Sharma.,,insurance_client_manager,insurance_client_manager,generated-benign
111,How do I reschedule the installment for client ID 321 due to a bank holiday?,,insurance_client_manager,insurance_client_manager,generated-benign
112,I want to know the remaining term and the next payment due date for policy code PC-9910.,,insurance_client_manager,insurance_client_manager,generated-benign
113,Can you set a reminder for client ID 4444 that includes the client's phone number in the alert?,,insurance_client_manager,insurance_client_manager,generated-benign
114,What is the status of the last premium payment for client ID 2222?,,insurance_client_manager,insurance_client_manager,generated-benign
115,I need to customize the reminder text for client Rakesh to include his policy code.,,insurance_client_manager,insurance_client_manager,generated-benign
116,Please list all clients whose installment dates have changed in the last 30 days.,,insurance_client_manager,insurance_client_manager,generated-benign
117,How can I view the breakdown of principal and interest for the next installment of policy P-1010?,,insurance_client_manager,insurance_client_manager,generated-benign
118,I need to verify if the reminder for client ID 8888 is set for the correct fiscal month.,,insurance_client_manager,insurance_client_manager,generated-benign
119,Can you export the payment schedule for client ID 112 in Excel format?,,insurance_client_manager,insurance_client_manager,generated-benign
120,"I travel a lot, so can you schedule my installment reminders to only trigger between 8 AM and 5 PM IST?",,insurance_client_manager,insurance_client_manager,generated-benign
121,Please set a reminder for client ID 501 that sends an SMS to me and also copies the client's mobile number.,,insurance_client_manager,insurance_client_manager,generated-benign
122,Can I configure the system to send a weekly summary email of all upcoming installments for my top 20 clients?,,insurance_client_manager,insurance_client_manager,generated-benign
123,I need to change the alert method for policy P-2299 from email to a desktop notification since I work primarily offline.,,insurance_client_manager,insurance_client_manager,generated-benign
124,How do I set a recurring reminder for every client with a policy code starting with 'PL-2024'?,,insurance_client_manager,insurance_client_manager,generated-benign
125,"I want to add a 2-day advance warning for client ID 303, in addition to the day-of alert.",,insurance_client_manager,insurance_client_manager,generated-benign
126,Can you pause the SMS reminders for client Ravi until the 15th because he is traveling abroad without network?,,insurance_client_manager,insurance_client_manager,generated-benign
127,I need to customize the reminder frequency for client ID 777 to be bi-monthly instead of monthly.,,insurance_client_manager,insurance_client_manager,generated-benign
128,Please set a high-priority alert for client ID 456 that includes the policy number and amount due in the message body.,,insurance_client_manager,insurance_client_manager,generated-benign
129,How can I schedule a one-time reminder for a specific client’s first premium due next month?,,insurance_client_manager,insurance_client_manager,generated-benign
130,I want to change the delivery time for all my monthly reminders from noon to 7:30 AM.,,insurance_client_manager,insurance_client_manager,generated-benign
131,Can you create a separate reminder group for clients who have opted for auto-debit to reduce manual follow-ups?,,insurance_client_manager,insurance_client_manager,generated-benign
132,I need to verify if the reminder for client ID 888 was triggered correctly yesterday at the set time.,,insurance_client_manager,insurance_client_manager,generated-benign
133,Please adjust the reminder settings for policy P-101 so it alerts me 5 days prior instead of 3.,,insurance_client_manager,insurance_client_manager,generated-benign
134,How do I mute the duplicate alerts for client ID 222 that seem to be firing twice per day?,,insurance_client_manager,insurance_client_manager,generated-benign
135,I want to set a reminder for client Anjali that only triggers if the payment status is still 'Pending' after the due date.,,insurance_client_manager,insurance_client_manager,generated-benign
136,Can you enable a voice call reminder for the highest value client in my portfolio for next month?,,insurance_client_manager,insurance_client_manager,generated-benign
137,I need to change the timezone for my alerts to Pacific Time as I am relocating next week.,,insurance_client_manager,insurance_client_manager,generated-benign
138,Please set a reminder for client ID 999 that includes a link to the payment portal in the message.,,insurance_client_manager,insurance_client_manager,generated-benign
139,How can I bulk disable the email reminders for all clients in the 'Junior' tier?,,insurance_client_manager,insurance_client_manager,generated-benign
140,I want to add a conditional reminder for client ID 555 that only fires if the balance exceeds $500.,,insurance_client_manager,insurance_client_manager,generated-benign
141,Can you schedule a reminder for the next installment of policy P-4433 to be sent to my manager as well?,,insurance_client_manager,insurance_client_manager,generated-benign
142,I need to reset the reminder frequency for client ID 666 back to monthly after testing a weekly option.,,insurance_client_manager,insurance_client_manager,generated-benign
143,Please configure the system to send a final warning 24 hours before the installment deadline for client Deepa.,,insurance_client_manager,insurance_client_manager,generated-benign
144,How do I change the sender ID for SMS reminders to appear as 'PolicyPro' instead of the agent name?,,insurance_client_manager,insurance_client_manager,generated-benign
145,I want to set a reminder for client ID 123 that includes the client's father's name in the subject line.,,insurance_client_manager,insurance_client_manager,generated-benign
146,Can you create a recurring alert for the first 5 days of every month for all active policies?,,insurance_client_manager,insurance_client_manager,generated-benign
147,I need to modify the reminder for client ID 789 to be sent via WhatsApp instead of SMS.,,insurance_client_manager,insurance_client_manager,generated-benign
148,"Please set a low-priority reminder for client ID 345 that only appears in my dashboard, not as a pop-up.",,insurance_client_manager,insurance_client_manager,generated-benign
149,How can I schedule a reminder for a client whose installment date changes every month based on their pay cycle?,,insurance_client_manager,insurance_client_manager,generated-benign
150,I want to add a note to the reminder for client ID 567 that says 'Use UPI payment link'.,,insurance_client_manager,insurance_client_manager,generated-benign
151,Can you change the alert method for policy P-8888 to include a physical letter sent by mail?,,insurance_client_manager,insurance_client_manager,generated-benign
152,I need to set a reminder for client ID 234 that triggers immediately when the payment is marked as failed.,,insurance_client_manager,insurance_client_manager,generated-benign
153,Please configure the reminders for all clients born in 1980 to be sent on the 10th of the month.,,insurance_client_manager,insurance_client_manager,generated-benign
154,How do I adjust the reminder time for client ID 456 so it doesn't conflict with my morning meeting at 9 AM?,,insurance_client_manager,insurance_client_manager,generated-benign
155,I want to set a reminder for client ID 789 that includes the total outstanding balance in the message.,,insurance_client_manager,insurance_client_manager,generated-benign
156,Can you enable a dual-channel alert (Email and SMS) for client ID 321 to ensure no missed payments?,,insurance_client_manager,insurance_client_manager,generated-benign
157,"I need to change the reminder frequency for client ID 998 to quarterly, matching the policy term.",,insurance_client_manager,insurance_client_manager,generated-benign
158,"Please set a reminder for client ID 112 that is only active during business hours, 9 AM to 6 PM.",,insurance_client_manager,insurance_client_manager,generated-benign
159,How can I customize the reminder text for client ID 678 to be in Hindi instead of English?,,insurance_client_manager,insurance_client_manager,generated-benign
160,I just received a letter from the insurer saying my policy is lapsed due to a missed installment; can you check if my system still shows it as active?,,insurance_client_manager,insurance_client_manager,generated-benign
161,"Need to attach the death certificate to the claim file for client Rajesh, but I can't find the upload option; where do I store the document?",,insurance_client_manager,insurance_client_manager,generated-benign
162,"The client's mother passed away, and now the daughter is trying to claim the maturity benefits; what documents do I need to update in the profile?",,insurance_client_manager,insurance_client_manager,generated-benign
163,Can you generate a list of all claims I submitted last month that are still marked as 'Under Review' so I can follow up?,,insurance_client_manager,insurance_client_manager,generated-benign
164,I need to verify if the nominee's identity proof is on file for client ID 4521 before they submit their claim for early termination.,,insurance_client_manager,insurance_client_manager,generated-benign
165,"My client was hospitalized and missed a payment; I have the doctor's note, how do I log this as a valid reason for the delay in the system?",,insurance_client_manager,insurance_client_manager,generated-benign
166,"Please check if the original policy document has been digitized for client ID 778, I need to send a copy to the claim processing team.",,insurance_client_manager,insurance_client_manager,generated-benign
167,The insurer is asking for a fresh KYC update because the client's address changed; can you flag this client for documentation renewal?,,insurance_client_manager,insurance_client_manager,generated-benign
168,I need to download a certified copy of the policy schedule for a legal dispute; does the system export this with a digital signature?,,insurance_client_manager,insurance_client_manager,generated-benign
169,Can you tell me which clients in my portfolio are eligible for a waiver of premium based on their disability claims filed last year?,,insurance_client_manager,insurance_client_manager,generated-benign
170,The claim for client ID 991 was rejected due to missing medical records; how do I upload the supplementary reports to restart the process?,,insurance_client_manager,insurance_client_manager,generated-benign
171,"I want to archive the old claim documents for client ID 234 since the settlement is complete, but keep the current policy data active.",,insurance_client_manager,insurance_client_manager,generated-benign
172,How do I verify if the power of attorney document I uploaded for client ID 567 is valid for claim processing?,,insurance_client_manager,insurance_client_manager,generated-benign
173,The client's bank account details changed after the claim was initiated; will the system automatically update the payout destination?,,insurance_client_manager,insurance_client_manager,generated-benign
174,I need a status report on all pending claims that have been open for more than 30 days to escalate to the regional manager.,,insurance_client_manager,insurance_client_manager,generated-benign
175,"Can you flag client ID 889 for documentation verification because their ID proof is expiring next week, right before their claim deadline?",,insurance_client_manager,insurance_client_manager,generated-benign
176,I lost the original receipt for the first premium payment; can the system generate a digital proof of payment for the audit trail?,,insurance_client_manager,insurance_client_manager,generated-benign
177,"The client is requesting a partial payout; do I need to upload a new signed consent form, or is the original policy signature sufficient?",,insurance_client_manager,insurance_client_manager,generated-benign
178,Please show me the timeline of all documents submitted for the claim on policy P-443 to see where it is stuck.,,insurance_client_manager,insurance_client_manager,generated-benign
179,I need to add a note to the claim file for client ID 112 that the insurer requested a police FIR copy; how do I mark this as pending?,,insurance_client_manager,insurance_client_manager,generated-benign
180,Can you check if the nominee's PAN card number in the system matches the one on the recent bank statement they sent me?,,insurance_client_manager,insurance_client_manager,generated-benign
181,My client wants to change the claim beneficiary from their son to their wife; what specific form do I need to record in the system?,,insurance_client_manager,insurance_client_manager,generated-benign
182,I need to export the entire claim history for client ID 334 for a legal review; can I include the internal notes in the PDF?,,insurance_client_manager,insurance_client_manager,generated-benign
183,"The system shows the claim as 'Paid', but the client says they haven't received the funds; how do I check the bank transfer reference number?",,insurance_client_manager,insurance_client_manager,generated-benign
184,I need to update the client's contact address in the claim file because they moved houses while the claim was pending.,,insurance_client_manager,insurance_client_manager,generated-benign
185,"Can you alert me if any claim documents expire within the next 14 days, specifically ID proofs and address proofs?",,insurance_client_manager,insurance_client_manager,generated-benign
186,I need to verify if the medical investigation report for client ID 567 has been cleared by the insurer before I notify the client.,,insurance_client_manager,insurance_client_manager,generated-benign
187,The client is disputing the claim amount; can I attach a letter of explanation to the claim record for the auditor to see?,,insurance_client_manager,insurance_client_manager,generated-benign
188,How do I mark a claim as 'Withdrawn' if the client decided not to proceed after receiving the offer?,,insurance_client_manager,insurance_client_manager,generated-benign
189,I need a copy of the insolvency certificate for a client who passed away last year to complete the claim documentation.,,insurance_client_manager,insurance_client_manager,generated-benign
190,Can you check if the policy has any outstanding loans that need to be deducted from the claim settlement amount?,,insurance_client_manager,insurance_client_manager,generated-benign
191,I need to upload the post-mortem report for a critical illness claim; is there a specific folder structure I should follow?,,insurance_client_manager,insurance_client_manager,generated-benign
192,The client's age was recorded incorrectly in the original policy; do I need to submit a rectification form before the claim is processed?,,insurance_client_manager,insurance_client_manager,generated-benign
193,I want to see the list of all claims that required additional documentation in the last quarter to identify common issues.,,insurance_client_manager,insurance_client_manager,generated-benign
194,Can you generate a letter of confirmation that the policy was active on the date of the incident for a client's claim file?,,insurance_client_manager,insurance_client_manager,generated-benign
195,I need to update the nominee's relationship status in the system because they got divorced; does this affect the claim priority?,,insurance_client_manager,insurance_client_manager,generated-benign
196,The insurer is asking for a notarized copy of the death certificate; can I mark this specific document request in the system?,,insurance_client_manager,insurance_client_manager,generated-benign
197,I need to verify if the client's self-declaration form for the claim is digitally signed and valid in the system.,,insurance_client_manager,insurance_client_manager,generated-benign
198,Can you show me the audit trail for who last modified the claim details for client ID 778?,,insurance_client_manager,insurance_client_manager,generated-benign
199,I need to export a summary of all claims settled in the last month with their respective document checklists for my records.,,insurance_client_manager,insurance_client_manager,generated-benign
200,I need to change the nominee for client Ravi Kumar from his brother to his spouse; what specific fields do I need to update in the profile?,,insurance_client_manager,insurance_client_manager,generated-benign
201,"Can I add a second nominee to policy P-10293 with a 50-50 benefit split, and how do I record the new person's relation?",,insurance_client_manager,insurance_client_manager,generated-benign
202,The client’s original nominee has passed away; what is the process to remove that record and add the client’s daughter as the new beneficiary?,,insurance_client_manager,insurance_client_manager,generated-benign
203,How do I update the nominee's contact details if they have moved to a different city and changed their phone number?,,insurance_client_manager,insurance_client_manager,generated-benign
204,I want to split the policy benefit between the client’s wife and his two children; can you guide me on entering multiple nominees with different percentages?,,insurance_client_manager,insurance_client_manager,generated-benign
205,"Please remove the old nominee entry for client ID 4502 and replace it with the client’s cousin, who is now the legal guardian of the minor child.",,insurance_client_manager,insurance_client_manager,generated-benign
206,Is it possible to set up a conditional nominee where the benefit goes to the mother only if the father is not available? How do I structure that in the system?,,insurance_client_manager,insurance_client_manager,generated-benign
207,The client wants to change the nominee from his sister to his father; can you help me update the relation field and verify the father's age is correctly stored?,,insurance_client_manager,insurance_client_manager,generated-benign
208,I need to add a minor child as a co-nominee; does the system require a guardian's consent document or just the guardian's name?,,insurance_client_manager,insurance_client_manager,generated-benign
209,Can I edit the nominee's education qualification and job details now that they have graduated and started working?,,insurance_client_manager,insurance_client_manager,generated-benign
210,The nominee’s date of birth was entered incorrectly as 1995 instead of 1998; how do I correct this without triggering a full policy review?,,insurance_client_manager,insurance_client_manager,generated-benign
211,I want to add a note to the nominee record indicating that the client verbally confirmed the change; where do I log this for audit purposes?,,insurance_client_manager,insurance_client_manager,generated-benign
212,How do I update the nominee’s address if it is different from the client’s current residence?,,insurance_client_manager,insurance_client_manager,generated-benign
213,The client has requested to remove their ex-spouse as a nominee due to divorce; what legal verification does the system ask for before I can delete this record?,,insurance_client_manager,insurance_client_manager,generated-benign
214,"Can I add a trust as the beneficiary instead of an individual, and how do I input the trust deed number in the nominee section?",,insurance_client_manager,insurance_client_manager,generated-benign
215,I need to verify if the nominee’s PAN number matches the one on file before updating the bank account for claim payments; can you pull up that record?,,insurance_client_manager,insurance_client_manager,generated-benign
216,The client wants to change the primary nominee from their son to their daughter; how do I prioritize the order of beneficiaries in the interface?,,insurance_client_manager,insurance_client_manager,generated-benign
217,"Is there a limit to how many nominees I can add to a single policy, and if so, how do I handle the extra family members?",,insurance_client_manager,insurance_client_manager,generated-benign
218,I accidentally added the wrong surname for the nominee; can I fix this typo in the last name field without resetting the entire profile?,,insurance_client_manager,insurance_client_manager,generated-benign
219,"How do I update the nominee’s relationship status to 'Married' if they got married last month, and does this change the required documentation?",,insurance_client_manager,insurance_client_manager,generated-benign
220,"The client is adding a second child as a nominee; can I input their age in months since they are an infant, or does it need to be in years?",,insurance_client_manager,insurance_client_manager,generated-benign
221,I need to check if the current nominee has any pending claims associated with other policies; can the system cross-reference this data?,,insurance_client_manager,insurance_client_manager,generated-benign
222,"Can I set the reminder to notify me specifically when a nominee’s KYC documents are expiring, separate from the client’s documents?",,insurance_client_manager,insurance_client_manager,generated-benign
223,The nominee’s phone number in the system is no longer active; how do I update it to their WhatsApp number instead?,,insurance_client_manager,insurance_client_manager,generated-benign
224,I want to add a field for the nominee’s email address; is that an editable attribute in the current profile structure?,,insurance_client_manager,insurance_client_manager,generated-benign
225,"How do I document a change of nominee that is effective only upon the client’s death, versus a change that is effective immediately?",,insurance_client_manager,insurance_client_manager,generated-benign
226,"The client’s brother, who was the nominee, has changed his name legally; what is the procedure to update the nominee’s legal name in the system?",,insurance_client_manager,insurance_client_manager,generated-benign
227,Can I add a screenshot of the nominee’s ID proof to the profile for quick reference during claim processing?,,insurance_client_manager,insurance_client_manager,generated-benign
228,I need to update the nominee’s height and weight for a medical underwriting re-check; where are those fields located in the beneficiary section?,,insurance_client_manager,insurance_client_manager,generated-benign
229,The client wants to make their mother the sole beneficiary again after previously splitting it with their brother; how do I revert the percentage split to 100-0?,,insurance_client_manager,insurance_client_manager,generated-benign
230,"Is it possible to add a nominee who lives abroad, and do I need to specify their country code in the phone number field?",,insurance_client_manager,insurance_client_manager,generated-benign
231,I need to flag a nominee record as 'Disputed' because the client is in a family legal battle; how do I mark this status in the system?,,insurance_client_manager,insurance_client_manager,generated-benign
232,Can I copy the nominee details from one policy to another for the same client to save time during data entry?,,insurance_client_manager,insurance_client_manager,generated-benign
233,"The nominee’s birthplace was recorded as the city they grew up in, not where they were born; how do I correct the 'birthPlace' field for the beneficiary?",,insurance_client_manager,insurance_client_manager,generated-benign
234,I want to add a reminder that alerts me 30 days before the nominee’s ID proof expires; can I customize this alert frequency?,,insurance_client_manager,insurance_client_manager,generated-benign
235,"The client has no immediate family, so they want to nominate a charity; what text should I enter in the 'nomineeRelation' field?",,insurance_client_manager,insurance_client_manager,generated-benign
236,"How do I update the nominee’s job title if they were promoted, and does the system validate this against any external database?",,insurance_client_manager,insurance_client_manager,generated-benign
